#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715305612143104,-0.132415,-0.300503,0.987898,0.384818,-0.618441,-0.539756,-0.42203,-0.103413,-0.0393117,0.318847,-0.00223149,0.0208492,0.0766447,-0.0582902,0.162955,0.0793009
1403715305662142976,-0.137642,-0.302194,1.00558,0.386592,-0.616531,-0.541088,-0.421498,-0.102775,-0.0323957,0.376878,-0.002231,0.0208476,0.0766458,-0.0586997,0.162545,0.0795534
1403715305712142848,-0.142761,-0.303711,1.02548,0.38938,-0.616455,-0.541301,-0.41876,-0.100999,-0.028016,0.42772,-0.00223047,0.0208459,0.0766468,-0.0587159,0.162189,0.0797417
1403715305762142976,-0.147399,-0.30532,1.047,0.390879,-0.615212,-0.542321,-0.41787,-0.0866518,-0.0337981,0.430397,-0.00222992,0.0208443,0.0766478,-0.0583111,0.161873,0.0798238
1403715305812143104,-0.151421,-0.306974,1.06835,0.392054,-0.614653,-0.543169,-0.416488,-0.070661,-0.0323344,0.423651,-0.00222934,0.0208427,0.0766487,-0.0574829,0.161616,0.0797789
1403715305862142976,-0.154728,-0.308514,1.08916,0.391851,-0.613861,-0.54462,-0.415953,-0.061672,-0.0317356,0.413086,-0.00222876,0.0208411,0.0766496,-0.0562766,0.161442,0.0796025
1403715305912143104,-0.157582,-0.310138,1.10922,0.391248,-0.613702,-0.545919,-0.41505,-0.0509806,-0.027471,0.396825,-0.00222819,0.0208395,0.0766504,-0.0547829,0.161353,0.0793011
1403715305962142976,-0.159887,-0.311197,1.12884,0.390903,-0.613323,-0.546742,-0.414854,-0.0445082,-0.019511,0.386682,-0.00222763,0.0208378,0.0766511,-0.0531098,0.161314,0.0788945
1403715306012142848,-0.161892,-0.312018,1.14735,0.390559,-0.613297,-0.547347,-0.414418,-0.0344283,-0.0161266,0.356878,-0.00222705,0.0208362,0.0766517,-0.0513572,0.161285,0.0784127
1403715306062142976,-0.163424,-0.31283,1.16464,0.389175,-0.613445,-0.548448,-0.414043,-0.0257205,-0.018035,0.332669,-0.00222644,0.0208346,0.0766522,-0.0496008,0.161236,0.077895
1403715306112143104,-0.164678,-0.313478,1.18077,0.388125,-0.614435,-0.549201,-0.41256,-0.0257132,-0.0134264,0.309596,-0.00222578,0.0208329,0.0766526,-0.0478924,0.161111,0.0773816
1403715306162142976,-0.165742,-0.313741,1.19616,0.390104,-0.616335,-0.547792,-0.409724,-0.0129744,0.000288112,0.308739,-0.00222507,0.0208312,0.0766529,-0.0462553,0.160871,0.0769076
1403715306212142848,-0.166167,-0.313521,1.21125,0.393987,-0.618207,-0.544042,-0.408182,-0.00119861,0.00795914,0.302396,-0.00222431,0.0208295,0.0766531,-0.0447071,0.160507,0.0765216
1403715306262142976,-0.165534,-0.3132,1.22579,0.398447,-0.620227,-0.538859,-0.407664,0.0243526,0.00616934,0.287321,-0.00222345,0.0208278,0.0766533,-0.0432526,0.160031,0.0762461
1403715306312143104,-0.163704,-0.31303,1.23956,0.403625,-0.622836,-0.531805,-0.407855,0.0493109,-0.00304737,0.271776,-0.0022225,0.0208262,0.0766535,-0.0418715,0.159467,0.0760932
1403715306362142976,-0.160519,-0.313019,1.25329,0.407757,-0.625586,-0.52433,-0.409211,0.0798963,0.00136998,0.280906,-0.00222143,0.0208245,0.0766536,-0.0405278,0.158853,0.0760656
1403715306412143104,-0.155461,-0.313465,1.26716,0.411679,-0.627843,-0.51579,-0.412667,0.120522,-0.0157642,0.281963,-0.00222026,0.0208228,0.0766537,-0.0391864,0.158242,0.0761571
1403715306462142976,-0.148322,-0.314552,1.28091,0.412865,-0.6307,-0.507872,-0.416925,0.166827,-0.0352333,0.271648,-0.00221898,0.0208211,0.0766538,-0.0378341,0.15766,0.0763544
1403715306512142848,-0.139058,-0.316894,1.29407,0.411462,-0.633664,-0.500625,-0.422545,0.206957,-0.0595095,0.25663,-0.00221762,0.0208195,0.0766538,-0.0364876,0.157128,0.0766369
1403715306562142976,-0.127666,-0.320568,1.307,0.408346,-0.636761,-0.493491,-0.429251,0.248981,-0.0885528,0.263775,-0.00221619,0.020818,0.0766539,-0.0351911,0.156674,0.0769796
1403715306612143104,-0.114173,-0.32561,1.3202,0.405101,-0.639817,-0.485208,-0.437151,0.291205,-0.11656,0.267383,-0.00221469,0.0208165,0.0766539,-0.0339836,0.156298,0.0773516
1403715306662142976,-0.0988825,-0.332303,1.33358,0.400288,-0.642682,-0.477101,-0.446211,0.322352,-0.155694,0.270663,-0.00221312,0.020815,0.0766538,-0.03289,0.155979,0.0777485
1403715306712142848,-0.0821436,-0.341116,1.34673,0.392981,-0.645338,-0.470089,-0.456202,0.348637,-0.199445,0.254674,-0.00221148,0.0208136,0.0766538,-0.0319052,0.155721,0.0781743
1403715306762142976,-0.0643081,-0.352351,1.3593,0.383616,-0.648175,-0.46366,-0.466613,0.362368,-0.250439,0.256079,-0.00220977,0.0208122,0.0766537,-0.031017,0.155543,0.0786239
1403715306812143104,-0.0458713,-0.365995,1.37222,0.375707,-0.650128,-0.455418,-0.478301,0.370704,-0.29487,0.261397,-0.00220801,0.020811,0.0766536,-0.0302106,0.15546,0.0790705
1403715306862142976,-0.0272477,-0.381906,1.38488,0.367093,-0.651952,-0.447043,-0.490259,0.368706,-0.341863,0.235552,-0.0022062,0.0208098,0.0766535,-0.0294633,0.155504,0.0794824
1403715306912143104,-0.00881731,-0.400141,1.39639,0.355853,-0.654204,-0.439881,-0.501888,0.366814,-0.385473,0.224766,-0.00220435,0.0208087,0.0766534,-0.0287542,0.155698,0.0798321
1403715306962142976,0.00894453,-0.420296,1.40737,0.341967,-0.657299,-0.434348,-0.51221,0.345475,-0.421491,0.211202,-0.00220247,0.0208077,0.0766532,-0.0280478,0.156077,0.0801256
1403715307012142848,0.0256629,-0.442332,1.41705,0.326095,-0.660528,-0.429703,-0.522227,0.321389,-0.46625,0.164472,-0.00220056,0.0208068,0.0766529,-0.0272963,0.156647,0.0803813
1403715307062142976,0.0406424,-0.466575,1.42377,0.310492,-0.664971,-0.424708,-0.530124,0.277762,-0.505483,0.100364,-0.00219866,0.020806,0.0766527,-0.0264626,0.15739,0.0806182
1403715307112143104,0.0535453,-0.492554,1.42644,0.295528,-0.67161,-0.419518,-0.534423,0.235232,-0.526082,0.00982282,-0.00219679,0.0208053,0.0766523,-0.0255514,0.158275,0.0808366
1403715307162142976,0.0642232,-0.519578,1.42494,0.280289,-0.679765,-0.414496,-0.536238,0.18891,-0.549585,-0.0648461,-0.00219496,0.0208047,0.0766519,-0.0246066,0.159264,0.081016
1403715307212142848,0.0724362,-0.547233,1.42052,0.266094,-0.687702,-0.408871,-0.537666,0.137977,-0.555225,-0.112474,-0.00219321,0.0208042,0.0766515,-0.0237,0.160328,0.0811509
1403715307262142976,0.0780696,-0.575039,1.41327,0.252146,-0.695357,-0.403401,-0.538673,0.0868272,-0.551923,-0.174561,-0.00219152,0.0208037,0.076651,-0.0229099,0.161415,0.0812265
1403715307312143104,0.0811585,-0.602604,1.40343,0.240702,-0.703156,-0.396341,-0.539026,0.0348773,-0.552364,-0.220738,-0.0021899,0.0208034,0.0766504,-0.0222874,0.162478,0.0812219
1403715307362142976,0.0816411,-0.629449,1.39162,0.232218,-0.712195,-0.387652,-0.537196,-0.0138864,-0.523803,-0.250647,-0.00218834,0.0208031,0.0766498,-0.0218565,0.163466,0.0810938
1403715307412143104,0.0796513,-0.655056,1.37895,0.228047,-0.722941,-0.376226,-0.532734,-0.0614992,-0.503203,-0.263773,-0.00218682,0.0208029,0.0766492,-0.0216,0.164348,0.0808073
1403715307462142976,0.075625,-0.679583,1.36627,0.225347,-0.732856,-0.364142,-0.528716,-0.0998064,-0.478298,-0.250002,-0.00218536,0.0208028,0.0766486,-0.0214795,0.165104,0.080358
1403715307512142848,0.0702038,-0.703164,1.35376,0.222696,-0.741688,-0.352533,-0.525381,-0.119704,-0.462953,-0.24499,-0.00218395,0.0208027,0.0766479,-0.0214826,0.165717,0.07976
1403715307562142976,0.0639372,-0.725539,1.34145,0.220385,-0.749641,-0.340764,-0.522827,-0.130493,-0.430586,-0.245536,-0.00218261,0.0208027,0.0766473,-0.0216089,0.166196,0.0790412
1403715307612143104,0.0573723,-0.746596,1.32928,0.217561,-0.756495,-0.329483,-0.521366,-0.133207,-0.409607,-0.240798,-0.00218133,0.0208028,0.0766467,-0.0218671,0.16653,0.0782193
1403715307662142976,0.0509269,-0.766824,1.31732,0.213733,-0.762642,-0.318474,-0.520836,-0.126181,-0.399703,-0.240854,-0.0021801,0.0208028,0.0766461,-0.0222411,0.166704,0.0773289
1403715307712142848,0.0447484,-0.786405,1.30476,0.207623,-0.768471,-0.308317,-0.520851,-0.121627,-0.385392,-0.252004,-0.00217893,0.0208029,0.0766456,-0.0227034,0.166733,0.0764226
1403715307762142976,0.0389496,-0.805608,1.29188,0.200238,-0.773302,-0.29858,-0.522263,-0.106832,-0.378023,-0.260254,-0.00217781,0.020803,0.0766451,-0.0232547,0.166642,0.075546
1403715307812143104,0.03386,-0.823986,1.27863,0.191932,-0.777858,-0.288868,-0.524075,-0.098673,-0.357769,-0.269431,-0.00217675,0.0208032,0.0766446,-0.0238873,0.166442,0.0747205
1403715307862142976,0.0291882,-0.841531,1.26525,0.183607,-0.781927,-0.279089,-0.526296,-0.0887041,-0.344848,-0.269398,-0.00217573,0.0208034,0.0766442,-0.0245675,0.166164,0.0739504
1403715307912143104,0.0249902,-0.858053,1.25183,0.174717,-0.785872,-0.269759,-0.528307,-0.0799098,-0.322151,-0.265521,-0.00217476,0.0208036,0.0766438,-0.0252706,0.165821,0.0732081
1403715307962142976,0.0213257,-0.873506,1.23848,0.165815,-0.789153,-0.260443,-0.530954,-0.0671805,-0.296646,-0.265997,-0.00217387,0.0208039,0.0766434,-0.026002,0.165399,0.0724643
1403715308012142848,0.0182478,-0.887871,1.22512,0.157344,-0.792069,-0.250668,-0.533887,-0.0551824,-0.276589,-0.26583,-0.00217307,0.0208042,0.076643,-0.0267953,0.164878,0.0716703
1403715308062142976,0.0156961,-0.900998,1.21198,0.149256,-0.794977,-0.240764,-0.536438,-0.0476647,-0.249143,-0.25798,-0.00217235,0.0208045,0.0766427,-0.0276815,0.164256,0.0708028
1403715308112143104,0.013614,-0.912843,1.1991,0.141464,-0.797669,-0.230918,-0.538877,-0.0380135,-0.225702,-0.260627,-0.00217169,0.0208049,0.0766425,-0.0286536,0.163554,0.0698523
1403715308162142976,0.0120466,-0.923361,1.18653,0.134232,-0.800193,-0.222022,-0.540721,-0.0249148,-0.195022,-0.244654,-0.00217112,0.0208053,0.0766423,-0.0296901,0.162821,0.0688413
1403715308212142848,0.0109685,-0.93253,1.17418,0.12792,-0.801925,-0.214034,-0.542901,-0.016214,-0.172928,-0.248172,-0.00217064,0.0208057,0.0766423,-0.0307809,0.16212,0.0678218
1403715308262142976,0.0102053,-0.940479,1.16161,0.122081,-0.804075,-0.205895,-0.544212,-0.0139902,-0.146898,-0.253558,-0.00217025,0.0208062,0.0766423,-0.0319314,0.161489,0.0668148
1403715308312143104,0.00970268,-0.947214,1.14909,0.115736,-0.805856,-0.198381,-0.545753,-0.00875785,-0.121838,-0.248304,-0.00216997,0.0208068,0.0766424,-0.0331609,0.160949,0.0658054
1403715308362142976,0.00949107,-0.95247,1.13685,0.111009,-0.807237,-0.190683,-0.547436,-0.00130901,-0.0889232,-0.246542,-0.00216978,0.0208073,0.0766426,-0.0344728,0.160523,0.0648003
1403715308412143104,0.00941906,-0.95634,1.12446,0.107714,-0.809061,-0.183432,-0.547878,0.00400506,-0.0627976,-0.245544,-0.00216966,0.0208079,0.0766429,-0.0358402,0.160208,0.0638232
1403715308462142976,0.00971346,-0.958804,1.11213,0.10613,-0.810357,-0.176824,-0.548445,0.00622028,-0.0352847,-0.244059,-0.0021696,0.0208085,0.0766432,-0.0372124,0.160005,0.0629141
1403715308512142848,0.0105037,-0.959836,1.10061,0.106423,-0.8113,-0.170641,-0.548952,0.0252577,-0.00462983,-0.216371,-0.00216961,0.0208091,0.0766437,-0.038521,0.159901,0.0620916
1403715308562142976,0.0119377,-0.959505,1.09118,0.1078,-0.812373,-0.165377,-0.548706,0.0304728,0.0155293,-0.164827,-0.00216965,0.0208097,0.0766442,-0.0396756,0.159888,0.0613851
1403715308612143104,0.0141825,-0.958447,1.08441,0.109373,-0.813358,-0.161241,-0.548167,0.0579824,0.0273508,-0.104837,-0.00216975,0.0208103,0.0766448,-0.0405913,0.159951,0.0607968
1403715308662142976,0.0174492,-0.957008,1.08046,0.110449,-0.813821,-0.15847,-0.548072,0.0774343,0.0338883,-0.0525238,-0.00216991,0.020811,0.0766454,-0.0411995,0.16006,0.0602926
1403715308712142848,0.0217308,-0.955165,1.079,0.111715,-0.814797,-0.156109,-0.547043,0.0978945,0.0416381,-0.0046454,-0.00217014,0.0208116,0.0766461,-0.0414676,0.160196,0.059848
1403715308762142976,0.0271507,-0.953035,1.08045,0.11247,-0.815158,-0.154885,-0.546698,0.116372,0.0433629,0.053321,-0.00217044,0.0208123,0.0766468,-0.0413886,0.160351,0.0594708
1403715308812143104,0.0336369,-0.950702,1.08416,0.112703,-0.815911,-0.154591,-0.545609,0.138963,0.0456439,0.0918852,-0.00217082,0.020813,0.0766475,-0.0409789,0.160507,0.0591449
1403715308862142976,0.0412083,-0.948271,1.08925,0.114028,-0.816837,-0.153886,-0.544146,0.160637,0.0478601,0.102605,-0.00217127,0.0208136,0.0766483,-0.0402639,0.160626,0.0588175
1403715308912143104,0.0496971,-0.945856,1.09434,0.116058,-0.817594,-0.153361,-0.542726,0.180346,0.0511646,0.102546,-0.00217179,0.0208143,0.076649,-0.0392724,0.160678,0.0584186
1403715308962142976,0.0595224,-0.943292,1.09954,0.118401,-0.817334,-0.153115,-0.54268,0.209072,0.0529336,0.104336,-0.00217238,0.020815,0.0766498,-0.0380536,0.160654,0.0579186
1403715309012142848,0.0705755,-0.940592,1.10468,0.121555,-0.816327,-0.153172,-0.543481,0.231828,0.0535819,0.092798,-0.00217304,0.0208156,0.0766505,-0.0366808,0.160558,0.0573288
1403715309062142976,0.0827855,-0.937969,1.10969,0.125911,-0.814686,-0.152769,-0.545065,0.253562,0.0476405,0.0991001,-0.00217376,0.0208163,0.0766513,-0.0352485,0.160398,0.0566498
1403715309112143104,0.0957404,-0.935778,1.11416,0.13064,-0.813452,-0.15244,-0.545886,0.268155,0.0369585,0.0911556,-0.00217452,0.0208169,0.0766522,-0.0338231,0.160164,0.0558891
1403715309162142976,0.109485,-0.934098,1.11832,0.134841,-0.81166,-0.152986,-0.547377,0.277906,0.031224,0.0785965,-0.00217531,0.0208176,0.076653,-0.0324441,0.159839,0.0550597
1403715309212142848,0.12386,-0.932946,1.1227,0.140767,-0.808694,-0.152515,-0.550397,0.295182,0.0144936,0.0946395,-0.00217612,0.0208182,0.0766539,-0.0311647,0.159399,0.0541474
1403715309262142976,0.138925,-0.932616,1.12755,0.14702,-0.803893,-0.151847,-0.555952,0.303052,-0.00620659,0.099998,-0.00217696,0.0208187,0.0766548,-0.0300489,0.158816,0.0531639
1403715309312143104,0.154232,-0.933632,1.13208,0.151725,-0.799221,-0.152587,-0.561197,0.308473,-0.0321008,0.0828699,-0.00217781,0.0208193,0.0766557,-0.0291375,0.158093,0.052151
1403715309362142976,0.169613,-0.936093,1.13565,0.152198,-0.796761,-0.156155,-0.56358,0.306758,-0.0617026,0.0618997,-0.00217866,0.0208199,0.0766568,-0.0284522,0.157275,0.0511755
1403715309412143104,0.184906,-0.939914,1.13862,0.150082,-0.795522,-0.161601,-0.564363,0.304881,-0.0898731,0.0597477,-0.00217949,0.0208205,0.0766579,-0.0279984,0.156438,0.0503316
1403715309462142976,0.199977,-0.944947,1.14159,0.146834,-0.795035,-0.167359,-0.564225,0.300558,-0.112275,0.0625112,-0.0021803,0.0208211,0.0766591,-0.0277475,0.155656,0.0497
1403715309512142848,0.214815,-0.95101,1.14491,0.144047,-0.794365,-0.17274,-0.564266,0.290262,-0.129592,0.0593156,-0.00218108,0.0208218,0.0766604,-0.0276557,0.154976,0.0493237
1403715309562142976,0.229418,-0.957468,1.1482,0.141937,-0.794131,-0.177437,-0.563671,0.290296,-0.132743,0.0770114,-0.00218181,0.0208225,0.0766617,-0.0276556,0.154429,0.0492258
1403715309612143104,0.243653,-0.964069,1.15208,0.140725,-0.793682,-0.181022,-0.563469,0.278334,-0.136812,0.0757926,-0.00218251,0.0208231,0.0766629,-0.0276828,0.154007,0.049403
1403715309662142976,0.257308,-0.971121,1.15562,0.140402,-0.793316,-0.184057,-0.563081,0.268069,-0.142529,0.0601174,-0.00218318,0.0208238,0.0766642,-0.0276827,0.153671,0.0498459
1403715309712142848,0.270401,-0.978273,1.15875,0.141456,-0.793533,-0.185867,-0.561915,0.255164,-0.147503,0.0654793,-0.00218382,0.0208245,0.0766654,-0.0276206,0.153406,0.0505451
1403715309762142976,0.282613,-0.985675,1.16216,0.143051,-0.793973,-0.187089,-0.560483,0.232733,-0.147612,0.0752447,-0.00218445,0.0208253,0.0766666,-0.0274816,0.153194,0.0514502
1403715309812143104,0.294108,-0.993363,1.16579,0.146274,-0.794707,-0.187446,-0.558488,0.228284,-0.15796,0.0666494,-0.00218506,0.020826,0.0766678,-0.0272541,0.153,0.052465
1403715309862142976,0.305263,-1.00137,1.16902,0.15097,-0.796073,-0.185878,-0.555811,0.223707,-0.161003,0.0618786,-0.00218562,0.0208268,0.0766689,-0.0268942,0.152795,0.0534793
1403715309912143104,0.316411,-1.00949,1.17187,0.156532,-0.797756,-0.183892,-0.55251,0.223383,-0.169614,0.0530654,-0.00218613,0.0208276,0.0766699,-0.0263445,0.152529,0.0543908
1403715309962142976,0.327512,-1.0187,1.17408,0.161541,-0.797925,-0.181832,-0.551504,0.220654,-0.194684,0.0356647,-0.00218661,0.0208284,0.0766709,-0.0255748,0.15217,0.0551298
1403715310012142848,0.33897,-1.02869,1.17571,0.16599,-0.796577,-0.180038,-0.55272,0.235389,-0.202259,0.0312704,-0.00218707,0.0208292,0.0766719,-0.024607,0.151693,0.0556455
1403715310062142976,0.351221,-1.03936,1.17719,0.169173,-0.793744,-0.177665,-0.556584,0.253469,-0.228556,0.0272539,-0.0021875,0.02083,0.0766729,-0.0234856,0.151074,0.0559382
1403715310112143104,0.36391,-1.05167,1.17836,0.170163,-0.790752,-0.174952,-0.56138,0.252908,-0.261748,0.0208306,-0.00218791,0.0208308,0.0766739,-0.0222428,0.150312,0.0560612
1403715310162142976,0.376466,-1.06572,1.17941,0.168913,-0.78777,-0.172059,-0.566818,0.249156,-0.299017,0.0198168,-0.00218827,0.0208315,0.0766749,-0.0208912,0.14943,0.0561032
1403715310212142848,0.388987,-1.0816,1.18074,0.164609,-0.78569,-0.169696,-0.571663,0.248603,-0.338228,0.0265056,-0.00218861,0.0208323,0.076676,-0.0194531,0.148457,0.0561325
1403715310262142976,0.401075,-1.09937,1.18233,0.156983,-0.784153,-0.168191,-0.576343,0.233768,-0.375148,0.0315972,-0.00218894,0.0208332,0.0766771,-0.017947,0.147449,0.0561919
1403715310312143104,0.412115,-1.11883,1.1842,0.147201,-0.78307,-0.16699,-0.58073,0.208936,-0.402326,0.0426729,-0.00218926,0.0208341,0.0766781,-0.016397,0.146472,0.056287
1403715310362142976,0.421653,-1.13941,1.18652,0.138227,-0.783023,-0.16398,-0.583849,0.173777,-0.422418,0.0567082,-0.00218958,0.020835,0.0766791,-0.0148271,0.145592,0.056381
1403715310412143104,0.42946,-1.16084,1.18897,0.129399,-0.784093,-0.159674,-0.585627,0.137394,-0.43756,0.0489759,-0.00218989,0.020836,0.0766801,-0.013242,0.14485,0.0564131
1403715310462142976,0.435724,-1.18279,1.19141,0.121285,-0.786086,-0.15404,-0.5862,0.112392,-0.440744,0.0372719,-0.0021902,0.020837,0.076681,-0.0116164,0.144268,0.0563387
1403715310512142848,0.440547,-1.20498,1.19353,0.113701,-0.78951,-0.148925,-0.584438,0.0810038,-0.443963,0.0429748,-0.00219054,0.020838,0.0766818,-0.00994547,0.143848,0.0561267
1403715310562142976,0.444125,-1.22703,1.19564,0.10701,-0.793629,-0.144184,-0.581302,0.0579439,-0.440562,0.0412956,-0.00219093,0.020839,0.0766826,-0.0082589,0.143594,0.0557653
1403715310612143104,0.446414,-1.24904,1.19818,0.100879,-0.798145,-0.140213,-0.577173,0.0386349,-0.435704,0.0597834,-0.00219138,0.02084,0.0766833,-0.00661789,0.143491,0.0552265
1403715310662142976,0.44796,-1.2706,1.20087,0.0956124,-0.80259,-0.136735,-0.572723,0.0220549,-0.427006,0.0455794,-0.0021919,0.020841,0.076684,-0.00510241,0.1435,0.0544745
1403715310712142848,0.448768,-1.29167,1.20328,0.0914362,-0.806285,-0.133516,-0.568961,0.0125128,-0.417116,0.0491625,-0.0021925,0.0208419,0.0766846,-0.00378727,0.143566,0.0535134
1403715310762142976,0.449183,-1.31206,1.20576,0.088246,-0.80918,-0.130712,-0.565998,0.0098627,-0.395811,0.0510541,-0.00219315,0.0208428,0.0766852,-0.00272808,0.14363,0.0523979
1403715310812143104,0.449698,-1.33163,1.20816,0.0864563,-0.811158,-0.128036,-0.564053,0.00641489,-0.387081,0.0536283,-0.00219384,0.0208436,0.0766858,-0.00194822,0.14364,0.0512226
1403715310862142976,0.450062,-1.35057,1.21044,0.0851795,-0.812192,-0.125452,-0.563339,0.00828788,-0.370549,0.0459036,-0.00219455,0.0208444,0.0766865,-0.00142707,0.143567,0.0500918
1403715310912143104,0.450724,-1.36877,1.21278,0.0842978,-0.812748,-0.123208,-0.563165,0.013286,-0.357871,0.0445944,-0.00219527,0.0208452,0.0766871,-0.00110847,0.143407,0.0491091
1403715310962142976,0.451513,-1.38643,1.21541,0.0841342,-0.813878,-0.120482,-0.562146,0.0147673,-0.348044,0.0541379,-0.00219601,0.0208459,0.0766877,-0.000920617,0.143191,0.0483362
1403715311012142848,0.452188,-1.40373,1.21729,0.0851426,-0.815519,-0.117184,-0.56031,0.0155073,-0.343424,0.025743,-0.00219677,0.0208466,0.0766883,-0.000805711,0.142968,0.0477827
1403715311062142976,0.45326,-1.4205,1.2185,0.087474,-0.817385,-0.112949,-0.558098,0.0269416,-0.33241,0.0284215,-0.00219756,0.0208472,0.0766889,-0.000739058,0.142801,0.0474178
1403715311112143104,0.454978,-1.43697,1.21949,0.0888469,-0.818911,-0.109888,-0.556252,0.0449251,-0.326043,0.0135799,-0.00219838,0.0208479,0.0766894,-0.000744004,0.142684,0.0471855
1403715311162142976,0.457535,-1.45327,1.22019,0.0906137,-0.820029,-0.106842,-0.554911,0.0560534,-0.324235,0.0125035,-0.00219924,0.0208486,0.0766899,-0.00087725,0.142612,0.0470046
1403715311212142848,0.460804,-1.46965,1.22083,0.0932243,-0.820706,-0.103299,-0.554148,0.0758074,-0.328945,0.00383153,-0.00220012,0.0208493,0.0766904,-0.00118971,0.14259,0.0468245
1403715311262142976,0.464852,-1.48618,1.22096,0.0941996,-0.821395,-0.101202,-0.553348,0.0924078,-0.334365,0.00613576,-0.00220103,0.02085,0.0766909,-0.00172185,0.142638,0.0466378
1403715311312143104,0.469829,-1.50301,1.22125,0.096053,-0.822135,-0.0988202,-0.55236,0.106847,-0.34154,0.00462389,-0.00220193,0.0208507,0.0766914,-0.00249401,0.142788,0.046472
1403715311362142976,0.475862,-1.52032,1.22172,0.0969245,-0.823152,-0.0971988,-0.55098,0.13559,-0.349827,0.0218841,-0.00220282,0.0208514,0.076692,-0.00350039,0.143073,0.0463749
1403715311412143104,0.483369,-1.53804,1.22318,0.0952535,-0.823779,-0.0973349,-0.55031,0.164955,-0.356957,0.0358134,-0.00220368,0.0208522,0.0766926,-0.00471071,0.143494,0.0463885
1403715311462142976,0.492064,-1.55629,1.22517,0.0916018,-0.824119,-0.0991013,-0.550105,0.183419,-0.372879,0.0415932,-0.0022045,0.0208529,0.0766932,-0.00607083,0.144022,0.0465201
1403715311512142848,0.50185,-1.57524,1.22729,0.0865885,-0.824204,-0.101459,-0.55036,0.208144,-0.382343,0.0476957,-0.00220528,0.0208536,0.0766938,-0.00753736,0.144618,0.0467418
